Date,Open,High,Low,Close,Volume,Return,MA_5,MA_10,MA_20,Volatility,Target
2015-05-21,29.337724685668945,29.391314876050284,28.989396965926638,29.04298715630798,158921600,0.0005384415322422509,28.94742106531055,28.61293569506512,28.667062838461458,0.01075411738939624,1
2015-05-22,29.594499588012695,29.690514906309943,29.339952182125543,29.384612371339564,182384000,0.011762743728562564,29.060401800907073,28.7227926453078,28.685515109578596,0.010505902590150183,1
2015-05-26,28.9425048828125,29.67712216380999,28.83086120910056,29.607903631243715,282790400,0.007598918001108013,29.248856368070847,28.839126242320965,28.694897198075903,0.009155532759561557,0
2015-05-27,29.482858657836914,29.531982144843504,29.038519035042373,29.10327086404503,183332800,-0.01704385334009839,29.233226328865932,28.944964108835045,28.65514423323856,0.011331232107591183,1
2015-05-28,29.4248104095459,29.46276885496646,29.272976627863645,29.442673808642926,122933200,0.01166202060872834,29.316289566315845,29.072461452625923,28.680168706698954,0.012049224452351973,0
2015-05-29,29.089876174926758,29.351121969971384,29.005025890228723,29.301998479577218,203538000,-0.00477794000572096,29.36809183096969,29.157756448140123,28.715058355502823,0.012534902419449724,0
2015-06-01,29.14792823791504,29.337723842184424,29.038519620453748,29.089874755325262,128451200,-0.007239223781947857,29.309144307766832,29.18477305433695,28.767581476628884,0.01162181117572275,0
2015-06-02,29.0184268951416,29.17472736620968,28.87552312058011,28.99609679623413,134670400,-0.003223731964468679,29.186782940764914,29.217819654417884,28.777614731967066,0.010332760942487947,1
2015-06-03,29.054155349731445,29.237252652834727,29.005031849244972,29.174732453505637,123934000,0.006160679436506333,29.201075258657035,29.217150793761483,28.81158922944897,0.008035096025536198,0
2015-06-04,28.88445281982422,29.156863669648438,28.78397418995997,28.933576311241353,153800400,-0.008265924722655194,29.09925575917672,29.207772662746283,28.851182972823675,0.005738668841684773,0
2015-06-05,28.725923538208008,28.95814434938463,28.661171689321428,28.91571919693339,142507200,-0.0006171761871353043,29.021999902647952,29.195045866808822,28.903990780936972,0.00580276579194475,0
2015-06-08,28.536123275756836,28.850959248843054,28.319534279272943,28.781737310168158,210699200,-0.004633531189479956,28.960372413616533,29.134758360691684,28.92877550299974,0.005388332366935063,0
2015-06-09,28.451274871826172,28.598645346452834,28.049358647798414,28.290507700796127,224301600,-0.017067406462586532,28.819254594528935,29.003018767646928,28.921072504983943,0.0086620763898706,1
2015-06-10,28.777278900146484,28.87998918795648,28.54729146556497,28.562921514172693,156349200,0.009629159584467306,28.696892406662347,28.94898383265969,28.946973970747372,0.00982817017965859,1
2015-06-11,28.712526321411133,29.067552474321754,28.687964570808145,28.844265071420175,141563600,0.009849957298936785,28.67903015869811,28.889142958937413,28.980802205781668,0.01119461113036091,0
2015-06-12,28.39544677734375,28.65446087440453,28.38205008389129,28.62320078731747,147544800,-0.007664063672807697,28.62052647677492,28.82126318971144,28.98950981892578,0.011637225587311078,0
2015-06-15,28.33962631225586,28.411078186682165,28.06944885884555,28.15653077756676,175955600,-0.01630390721213404,28.495485170254646,28.72792879193559,28.956350923136274,0.0133478418272061,1
2015-06-16,28.491464614868164,28.547286450596175,28.216822137072793,28.364190897550184,125976400,0.007375202635009126,28.510221809605458,28.664738202067195,28.941278928242536,0.011906143872780559,1
2015-06-17,28.42447853088379,28.553983890961618,28.299436464414363,28.51825880307548,131672400,0.0054317750885890526,28.50128926738601,28.599090837024182,28.908120815392827,0.011237559261996835,0
2015-06-18,28.55398941040039,28.650003051502733,28.406620626119764,28.408853976902844,141628800,-0.003836308062427629,28.414207048482545,28.546618603590325,28.877195633168306,0.00972350898124913,1
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,0.0037725585320420585,28.392772499290846,28.506649488032885,28.85084767742085,0.00969702216294661,0
2015-06-22,28.493703842163086,28.594182485778497,28.375361798579018,28.4669087422101,136157200,-0.0017225154596427483,28.45484809221951,28.47516663123708,28.80496249596438,0.004783385036392297,0
2015-06-23,28.364194869995117,28.493701955873092,28.33070142315806,28.464675210506293,121075600,-7.846063385508195e-05,28.474944954810734,28.492583382208096,28.74780107492751,0.0038367331560713413,0
2015-06-24,28.6053466796875,28.982702900869484,28.384292648227373,28.404387694929415,221123600,-0.002117976584346426,28.45217073318152,28.476730000283766,28.712856916471726,0.0028825385705682793,1
2015-06-25,28.46912956237793,28.848717275124237,28.46912956237793,28.77280041399371,127752400,0.012970274980793173,28.524960020599696,28.46958353454112,28.679363246739268,0.006265558383190512,0
2015-06-26,28.30167579650879,28.578551674447795,28.24808730157972,28.50709978002652,176267200,-0.009234437737870249,28.52317436833321,28.457973433812022,28.639618311761733,0.008077054035214554,0
2015-06-29,27.805973052978516,28.239151051350287,27.794809707755416,28.01363035385756,196645600,-0.017310404424749848,28.432518690662697,28.443683391441105,28.585806091688347,0.011268318859596487,1
2015-06-30,28.006935119628906,28.161003951342472,27.879661385814753,28.038195215404492,177482800,0.0008768896153992234,28.347222691642337,28.411083823226534,28.537911012646866,0.011341373521169677,1
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,0.010591645089071955,28.33337831826929,28.392774525725407,28.49593268137479,0.01289590808446338,0
2015-07-02,28.232450485229492,28.288272317600764,28.082846679778665,28.230217134941444,108844000,-0.0037038319718877277,28.224861662458835,28.374910841529264,28.460764722559798,0.010500672200472598,0
2015-07-06,28.134206771850586,28.185563613137802,27.87742597250915,27.897522720333654,112241600,-0.011785046250884279,28.10294625052026,28.31306030942674,28.40985489872981,0.01088815304916682,1
2015-07-07,28.064987182617188,28.167699157786085,27.6362741817874,28.109643970587225,187787200,0.007603587328525174,28.1221489738662,28.277333832264453,28.376250231750767,0.008955503622406203,0
2015-07-08,27.368331909179688,27.830536680664583,27.361633560883114,27.794811588567054,243046400,-0.011200155446635995,28.073472248498707,28.210347470070523,28.35146542613931,0.01041174484001825,0
2015-07-09,26.81011390686035,27.70103001819271,26.620319986898956,27.65413987586442,314380000,-0.005061078117201467,27.93726705805876,28.135322688164024,28.30602634422389,0.007824118029053181,0
2015-07-10,27.526853561401367,27.65412723340683,27.06464899427137,27.227649446125827,245418000,-0.015422299578039644,27.736753520295633,27.980807591377236,28.225195562959176,0.009060182700371879,1
2015-07-13,28.058286666870117,28.080615059129947,27.759080759237573,27.917614558893636,165762000,0.025340605112939008,27.74077188800763,27.921859069263945,28.189916251537987,0.016496577473755877,1
2015-07-14,28.0471248626709,28.216823729856447,27.91985113816857,28.14313849368475,127072400,0.008078195016101963,27.747470792627137,27.93480988324667,28.18924663734389,0.016550729515015072,0
2015-07-15,28.317302703857422,28.390987940927992,28.040426856633054,28.07168695050287,134596800,-0.0025388619395776413,27.8028458650143,27.938159056756508,28.17462143999152,0.015457146115288664,1
2015-07-16,28.694660186767578,28.70806029162525,28.43564770992104,28.52272965247309,144889600,0.016067531059516194,27.976563820336036,27.956915439197395,28.1748449824614,0.015898859520601872,1
2015-07-17,28.9425048828125,28.9425048828125,28.649999002822348,28.821931214325204,184658800,0.0104899343610394,28.295420173975906,28.016086847135774,28.19549884433252,0.01027427044504513,1
2015-07-20,29.48955535888672,29.69051256613425,29.183649440933447,29.243937965945232,235600800,0.014641862423510288,28.560684855386228,28.150728371696932,28.231894340561837,0.007372092345678818,1
2015-07-21,29.19482421875,29.67935741261132,29.09881228311112,29.663729068084155,307025600,0.014354807571667516,28.864802970266112,28.306136881446623,28.291735356855536,0.007631691956800238,0
2015-07-22,27.96004295349121,28.022563140520017,27.238824045015008,27.238824045015008,461802400,-0.0817464661136672,28.698230389168536,28.25053812709142,28.23044279858097,0.04281917210050596,1
2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000,0.03451106992743935,28.629457459948668,28.30301064014235,28.219166664153185,0.04580385702425097,0
2015-07-24,27.799278259277344,28.076154127998937,27.665306174640925,27.98237383910819,168649200,-0.006972997926676605,28.461545984905264,28.37848307944059,28.179645335408914,0.04531953165784571,0
2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000,-0.017794533501935272,28.109646501789122,28.335165678587675,28.12851237392581,0.04410262504591899,1
2015-07-28,27.54918670654297,27.667530407578344,27.36385954058495,27.54918670654297,134472400,0.002355738551775177,27.686738029480882,28.275770499873495,28.10529019156008,0.04264437274569046,0
2015-07-29,27.462116241455078,27.575993289929094,27.301349044444144,27.497843042367567,148046800,-0.0018637088899328136,27.738541828951394,28.218386109059963,28.078272582908237,0.019649119662277056,0
2015-07-30,27.323673248291016,27.368330036243712,27.176302781662045,27.31250819952921,134513200,-0.00673997747942634,27.56527046758249,28.097363963765577,28.027139701481484,0.007538672685503043,1
2015-07-31,27.084753036499023,27.383957232446935,26.997671116571073,27.375025535076492,171540000,0.0022889635433906985,27.443800806776146,27.95267339584071,27.984380121488236,0.00839183950187781,0
2015-08-03,26.446155548095703,27.368331734567274,26.240729881542865,27.129414326745238,279904000,-0.008972090565415036,27.372795562052296,27.74122103192071,27.94597470180882,0.005165884127847282,0
2015-08-04,25.59765625,26.280914851253925,25.287287035473092,26.21839467905382,496554400,-0.033580512897150916,27.106637156554466,27.396687593017674,27.851412237232147,0.01400612545624476,0
2015-08-05,25.76736068725586,26.222867088448904,25.03051174636031,25.22030565430392,397250400,-0.03806827370507482,26.651129678941736,27.194835753946563,27.72268694051899,0.01775221139583184,1
2015-08-06,25.82343864440918,26.130727645651493,25.596898804222622,26.011849931022013,211612000,0.03138519760893588,26.3909980252403,26.978134246411393,27.640572443276874,0.028314368581007734,0
2015-08-07,25.91090965270996,26.07464798007613,25.68212639758036,25.700070652053586,154681600,-0.011986047889527285,26.056007048635717,26.74990392770593,27.56419350357326,0.02755185433435964,1
2015-08-10,26.85296058654785,26.913520302057684,26.137449318951404,26.137449318951404,219806400,0.017018578385225913,25.857614047076947,26.61520480456462,27.47518524157615,0.03060607291030713,1
2015-08-11,25.455583572387695,26.507541906594625,25.419696776558233,26.42455101739805,388331200,0.010984304357444463,25.898845314745795,26.50274123565013,27.38925586776181,0.02725230530528907,0
2015-08-12,25.848108291625977,25.88848201140172,24.589796021750065,25.240260746466667,404870000,-0.04481780107263278,25.902836333178346,26.27698300606004,27.247684557560007,0.029775336135988,1
2015-08-13,25.827924728393555,26.10829733354056,25.69110276018113,26.027549886357534,194143200,0.031191798999187226,25.90597632424545,26.148487174742872,27.122925569254228,0.029725295196165753,0
2015-08-14,26.00960350036621,26.08810748113109,25.57222295663443,25.641754809417833,171718000,-0.014822566035764928,25.894313155718294,25.975160102177007,26.963916749008852,0.03004795877866854,1
2015-08-17,26.27875518798828,26.38866073170756,25.906419676856473,26.027540805371952,163538800,0.015045225992583955,25.87233145300241,25.864972750039676,26.803096890980193,0.02977883266821091,1
2015-08-18,26.130720138549805,26.341560831476333,26.020814584501316,26.115019345114305,138242800,0.0033609990431480163,25.81042511854566,25.854635216645725,26.625661404831703,0.0292350709359977,0
2015-08-19,25.796524047851562,26.135212934767477,25.72250526676717,26.041008146801143,193146000,-0.0028340472329386746,25.97057459861255,25.93670546589545,26.56577060992101,0.017566110894258722,0
2015-08-20,25.267175674438477,25.648481674930427,25.038390705136656,25.587921954384836,274006400,-0.017398949758861915,25.882649012218014,25.89431266823173,26.436223457321564,0.013348022221824135,0
2015-08-21,23.721759796142578,25.098949543946166,23.6970868762912,24.769231170712416,513102000,-0.031995204031491364,25.70814428447693,25.80122872009762,26.275566323901774,0.01832565336653811,0
2015-08-24,23.129613876342773,24.40362677759417,20.63541912283421,21.27915509630601,648825200,-0.14090369016108728,24.75846714266374,25.315399297833075,25.965302051198847,0.05915445095724128,1
2015-08-25,23.268674850463867,24.921751784034296,23.214843807743076,24.921751784034296,414406400,0.17118145298732412,24.519813630447736,25.1651193744967,25.833930305073416,0.11224417998041289,0
2015-08-26,24.603252410888672,24.648111334122248,23.562509648293958,24.020076141302784,387098400,-0.03618026736423696,24.11562722934807,25.04310091398031,25.660041960020173,0.11311589625654128,1
2015-08-27,25.327733993530273,25.399509297107524,24.677269342278688,25.172969511251395,338464400,0.04799707391294228,24.03263674072138,24.9576428764697,25.553065025606283,0.11594499152999659,0
2015-08-28,25.41071891784668,25.4152041245918,25.01819744422264,25.159504558674477,212657600,-0.0005348972663276053,24.11069141831379,24.90941785139536,25.442288976786184,0.11448200234594265,0
2015-08-31,25.291852951049805,25.688859814939384,25.121385924552218,25.1281145934092,224917200,-0.0012476384497982496,24.88048331773443,24.819475230199085,25.342223990119383,0.08116316236827549,0
2015-09-01,24.16138458251953,25.09446351743567,24.080637153090667,24.706428875535263,307383600,-0.016781430867262137,24.837418736034625,24.678616183241182,25.266625699943454,0.031173246365212876,1
2015-09-02,25.19764518737793,25.19764518737793,24.47764856445594,24.724377818540738,247555200,0.0007264887651670104,24.978279071482213,24.546953150415142,25.241829308155296,0.024524405097528124,1
2015-09-03,24.75577163696289,25.296328943723697,24.681752883985897,25.231282316373427,212935600,0.020502214516903372,24.98994163250662,24.511289186614,25.202800927422867,0.013256201948786244,0
2015-09-04,24.509044647216797,24.773716387417842,24.338579378873042,24.441756265899464,199985200,-0.031291554688903545,24.84639197395162,24.478541696132705,25.139885208115157,0.01952800426652894,1
2015-09-08,25.190919876098633,25.246994402907692,24.744567121850977,25.065313483649142,219374400,0.025511964482668903,24.833831751999604,24.85715753486702,25.086278416350048,0.02414617837489956,1
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200,0.01798625321850733,24.995774888686018,24.916596812360318,25.040858093428508,0.023188417764206812,0
2015-09-10,25.24923324584961,25.40848466751426,24.65035781974626,24.73334700904198,251571200,-0.030678519951018113,24.997568726786266,24.98792389913424,25.015512406557278,0.028784609375311018,1
2015-09-11,25.617080688476562,25.617080688476562,25.067551137537496,25.07427980539464,199662000,0.013784337244288736,24.96616822459051,24.978054928548566,24.96784890250913,0.02775027929105393,1
2015-09-14,25.863811492919922,26.218202875992336,25.762878039722935,26.14867101762368,233453600,0.04284833784130826,25.30755117493535,25.076971574443483,24.993194712919426,0.027280023888892,0
2015-09-15,26.081375122070312,26.137449630575368,25.66418064189204,26.002871152414873,173364800,-0.005575804028837283,25.4950627086885,25.164447230344052,24.99196123027157,0.027510842943416065,1
